Location_ID,Distance,Priority
L32244,0.18,High
L32245,0.18,High
L32246,0.16,High
L32247,0.11,High
L32248,0.06,High
L32249,0.13,High
L32250,0.11,Low
L32251,0.18,High
L32252,0.18,Medium
L32253,0.01,High
L32254,0.1,Medium
L32255,0.13,High
L32256,0.1,Medium
L32257,0.04,High
L32258,0.11,High
L32259,0.07,High
L32260,0.1,High
L32261,0.06,High
L32262,0.18,High
L32263,0.16,High
L32264,0.01,High
L32265,0.07,High
L32266,0.06,High
L32267,0.18,Medium
L32268,0.01,High
L32269,0.11,High
L32270,0.11,High
L32271,0.11,Low
L32272,0.16,Medium
L32273,0.11,Medium
L32274,0.1,High
L32275,0.11,High
L32276,0.11,High
L32277,0.07,High
L32278,0.1,High
L32279,0.07,Medium
L32280,0.08,High
L32281,0.01,High
L32282,0.06,High
L32283,0.07,High
L32284,0.06,High
L32285,0.1,High
L32286,0.13,Medium
L32287,0.03,Medium
L32288,0.18,High
L32289,0.06,High
L32290,0.1,High
L32291,0.08,High
L32292,0.06,High
L32293,0.16,Medium
L32294,0.08,High
L32295,0.03,Medium
L32296,0.07,High
L32297,0.04,High
L32298,0.06,High
L32299,0.03,High
L32300,0.03,High
L32301,0.16,High
L32302,0.07,High
L32303,0.16,Medium
L32304,0.08,High
L32305,0.11,Low
L32306,0.16,High
L32307,0.16,High
L32308,0.04,High
L32309,0.04,High
L32310,0.08,High
L32311,0.13,Low
L32312,0.1,Medium
L32313,0.11,High
L32314,0.11,High
L32315,0.04,High
L32316,0.03,Medium
L32317,0.01,High
L32318,0.16,Medium
L32319,0.16,High
L32320,0.07,High
L32321,0.06,High
L32322,0.1,High
L32323,0.18,High
L32324,0.04,Medium
L32325,0.08,High
L32326,0.13,Low
L32327,0.01,High
L32328,0.03,High
L32329,0.06,High
L32330,0.08,High
L32331,0.04,Medium
L32332,0.08,High
L32333,0.1,High
L32334,0.13,High
L32335,0.08,High
L32336,0.11,High
L32337,0.1,High
L32338,0.07,High
L32339,0.06,Medium
L32340,0.01,High
L32341,0.08,High
L32342,0.08,High
L32343,0.06,High
L32344,0.11,High
L32345,0.04,High
L32346,0.13,High
L32347,0.03,High
L32348,0.07,High
L32349,0.2,Medium
L32350,0.06,High
L32351,0.16,High
L32352,0.1,High
L32353,0.11,Medium
L32354,0.18,Low
L32355,0.06,High
L32356,0.06,High
L32357,0.06,High
L32358,0.18,High
L32359,0.03,High
L32360,0.08,High
L32361,0.01,High
L32362,0.1,High
L32363,0.03,High
L32364,0.11,Medium
L32365,0.01,High
L32366,0.01,High
L32367,0.16,Low
L32368,0.07,High
L32369,0.06,High
L32370,0.1,High
L32371,0.1,Medium
L32372,0.11,High
L32373,0.01,High
L32374,0.01,High
L32375,0.11,High
L32376,0.16,High
L32377,0.07,High
L32378,0.1,Medium
L32379,0.16,High
L32380,0.07,High
L32381,0.04,High
L32382,0.13,Low
L32383,0.1,Medium
L32384,0.18,High
L32385,0.13,High
L32386,0.01,High
L32387,0.03,Medium
L32388,0.03,High
L32389,0.1,High
L32390,0.13,High
L32391,0.16,High
L32392,0.13,High
L32393,0.07,High
L32394,0.08,High
L32395,0.07,High
L32396,0.13,High
L32397,0.01,High
L32398,0.18,Medium
L32399,0.1,High
L32400,0.16,High
L32401,0.16,High
L32402,0.06,High
L32403,0.1,Low
L32404,0.18,High
L32405,0.16,Low
L32406,0.03,Medium
L32407,0.16,Low
L32408,0.08,High
L32409,0.1,High
L32410,0.03,High
L32411,0.03,High
L32412,0.07,High
L32413,0.06,High
L32414,0.04,High
L32415,0.04,High
L32416,0.08,High
L32417,0.08,High
L32418,0.04,High
L32419,0.08,High
L32420,0.1,High
L32421,0.13,High
L32422,0.06,Low
L32423,0.1,High
L32424,0.18,High
L32425,0.13,High
L32426,0.13,High
L32427,0.03,High
L32428,0.18,Medium
L32429,0.03,High
L32430,0.1,High
L32431,0.03,High
L32432,0.03,High
L32433,0.04,High
L32434,0.18,High
L32435,0.06,High
L32436,0.06,High
L32437,0.04,High
L32438,0.18,High
L32439,0.01,High
L32440,0.03,High
L32441,0.08,High
L32442,0.13,High
L32443,0.01,High
L32444,0.1,Medium
L32445,0.04,High
L32446,0.03,High
L32447,0.06,High
L32448,0.18,High
L32449,0.18,High
L32450,0.16,High
L32451,0.11,High
L32452,0.03,High
L32453,0.07,High
L32454,0.11,High
L32455,0.11,High
L32456,0.01,High
L32457,0.06,High
L32458,0.1,High
L32459,0.18,High
L32460,0.18,High
L32461,0.13,High
L32462,0.04,High
L32463,0.18,High
L32464,0.04,High
L32465,0.13,High
L32466,0.08,High
L32467,0.2,High
L32468,0.13,High
L32469,0.18,Medium
L32470,0.08,High
L32471,0.03,High
L32472,0.03,Medium
L32473,0.1,High
L32474,0.18,Low
L32475,0.18,Medium
L32476,0.04,High
L32477,0.18,Medium
L32478,0.13,High
L32479,0.07,High
L32480,0.03,High
L32481,0.03,High
L32482,0.01,High
L32483,0.01,Medium
L32484,0.16,High
L32485,0.07,High
L32486,0.13,High
L32487,0.16,High
L32488,0.13,High
L32489,0.01,High
L32490,0.01,High
L32491,0.08,High
L32492,0.01,High
L32493,0.03,High
L32494,0.18,Medium
L32495,0.07,Medium
L32496,0.16,High
L32497,0.04,High
L32498,0.03,Medium
L32499,0.08,Medium
L32500,0.16,High
L32501,0.04,High
L32502,0.11,High
L32503,0.06,High
L32504,0.18,High
L32505,0.16,High
L32506,0.11,High
L32507,0.01,High
L32508,0.08,High
L32509,0.07,High
L32510,0.13,Medium
L32511,0.13,High
L32512,0.06,High
L32513,0.11,High
L32514,0.11,High
L32515,0.06,High
L32516,0.07,High
L32517,54.36,High
L32518,0.06,High
L32519,0.03,High
L32520,0.07,High
L32521,0.11,High
L32522,0.11,High
L32523,0.08,Medium
L32524,0.18,High
L32525,0.13,High
L32526,0.11,High
L32527,0.01,High
L32528,0.18,Medium
L32529,0.08,High
L32530,0.11,High
L32531,0.06,High
L32532,0.18,Medium
L32533,0.06,Medium
L32534,0.13,High
L32535,0.18,High
L32536,0.13,High
L32537,0.13,High
L32538,0.18,High
L32539,0.04,High
L32540,0.06,Medium
L32541,0.1,High
L32542,0.18,High
L32543,0.03,High
L32544,0.13,Low
L32545,0.1,High
L32546,0.13,Medium
L32547,0.07,High
L32548,0.1,High
L32549,0.03,Medium
L32550,0.11,Low
L32551,0.06,High
L32552,0.1,High
L32553,0.01,High
L32554,0.04,High
L32555,0.13,Medium
L32556,0.1,High
L32557,0.07,High
L32558,0.06,High
L32559,0.16,High
L32560,0.06,High
L32561,0.03,High
L32562,0.03,Medium
L32563,0.01,High
L32564,0.07,High
L32565,0.16,High
L32566,0.1,High
L32567,0.1,Low
L32568,0.04,High
L32569,0.03,High
L32570,0.13,Low
L32571,0.03,High
L32572,0.07,High
L32573,0.06,High
L32574,0.08,High
L32575,0.06,High
L32576,0.1,High
L32577,0.08,High
L32578,0.11,High
L32579,0.03,High
L32580,0.04,High
L32581,0.07,High
L32582,0.01,High
L32583,0.11,High
L32584,0.07,High
L32585,0.03,High
L32586,0.16,High
L32587,0.11,Low
L32588,0.01,High
L32589,0.18,Low
L32590,0.03,High
L32591,0.07,High
L32592,0.06,High
L32593,0.04,High
L32594,0.04,High
L32595,0.1,High
L32596,0.07,High
L32597,0.06,High
L32598,0.1,Medium
L32599,0.04,High
L32600,0.11,High
L32601,0.11,High
L32602,0.01,High
L32603,0.07,High
L32604,0.1,High
L32605,45.14,High
L32606,0.13,High
L32607,0.18,High
L32608,0.06,Medium
L32609,0.04,Medium
L32610,0.11,Medium
L32611,0.07,High
L32612,0.04,High
L32613,0.01,High
L32614,0.16,High
L32615,0.08,Medium
L32616,0.03,High
L32617,0.11,High
L32618,0.04,High
L32619,0.1,Low
L32620,0.1,High
L32621,0.11,Medium
L32622,0.04,High
L32623,0.03,Medium
L32624,0.11,High
L32625,0.16,High
L32626,0.16,High
L32627,0.1,High
L32628,0.1,Medium
L32629,0.13,High
L32630,0.1,High
L32631,0.08,High
L32632,0.04,High
L32633,0.06,High
L32634,0.11,High
L32635,0.16,High
L32636,0.13,High
L32637,0.06,Medium
L32638,0.07,High
L32639,0.1,High
L32640,0.01,High
L32641,0.03,High
L32642,0.08,High
L32643,0.08,High
L32644,0.11,High
L32645,0.08,High
L32646,0.11,High
L32647,0.06,High
L32648,0.04,High
L32649,0.13,High
L32650,0.06,High
L32651,0.13,High
L32652,0.07,Medium
L32653,0.04,Medium
L32654,0.11,High
L32655,0.18,High
L32656,0.1,High
L32657,0.04,High
L32658,0.1,High
L32659,0.16,High
L32660,0.16,High
L32661,0.04,High
L32662,0.04,High
L32663,0.06,High
L32664,0.04,High
L32665,0.07,High
L32666,0.07,High
L32667,0.06,High
L32668,0.11,High
L32669,0.11,Medium
L32670,0.08,Medium
L32671,0.18,High
L32672,0.08,High
L32673,0.06,High
L32674,0.18,Medium
L32675,0.13,High
L32676,0.11,High
L32677,0.13,High
L32678,0.07,High
L32679,0.16,High
L32680,0.13,High
L32681,0.16,High
L32682,0.18,High
L32683,0.11,Medium
L32684,0.11,Low
L32685,0.04,High
L32686,0.1,High
L32687,0.08,High
L32688,0.16,High
L32689,0.1,High
L32690,0.16,High
L32691,0.03,Medium
L32692,0.08,High
L32693,0.08,High
L32694,0.03,High
L32695,0.01,High
L32696,0.01,High
L32697,0.01,Medium
L32698,0.01,High
L32699,0.08,Medium
L32700,0.13,High
L32701,0.1,High
L32702,0.1,High
L32703,0.13,Medium
L32704,0.08,High
L32705,0.13,Medium
L32706,0.01,High
L32707,0.16,High
L32708,0.04,High
L32709,0.16,High
L32710,0.07,Medium
L32711,0.1,High
L32712,0.01,High
L32713,0.04,Medium
L32714,0.11,High
L32715,0.2,High
L32716,0.11,High
L32717,0.16,Low
L32718,0.16,High
L32719,0.13,High
L32720,0.03,High
L32721,0.08,High
L32722,0.1,Low
L32723,0.13,High
L32724,0.13,High
L32725,0.03,Medium
L32726,0.11,High
L32727,0.06,High
L32728,0.01,High
L32729,0.06,High
L32730,0.06,High
L32731,0.1,High
L32732,0.13,High
L32733,0.08,High
L32734,0.13,High
L32735,0.04,High
L32736,0.07,High
L32737,0.1,High
L32738,0.08,High
L32739,0.16,High
L32740,0.06,High
L32741,0.07,High
L32742,0.13,High
L32743,0.13,High
L32744,0.18,High
L32745,0.16,High
L32746,0.01,High
L32747,0.06,High
L32748,0.04,High
L32749,0.03,High
L32750,0.04,High
L32751,0.06,High
L32752,0.06,High
L32753,0.11,High
L32754,0.01,High
L32755,0.1,Low
L32756,0.07,High
L32757,0.06,High
L32758,0.06,High
L32759,0.13,High
L32760,0.08,High
L32761,0.1,High
L32762,0.06,High
L32763,0.06,High
L32764,0.16,High
L32765,0.01,High
L32766,0.13,High
L32767,0.03,High
L32768,0.1,High
L32769,0.01,High
L32770,0.1,High
L32771,0.08,High
L32772,0.04,High
L32773,0.03,High
L32774,0.04,High
L32775,0.16,High
L32776,0.1,High
L32777,0.1,High
L32778,0.1,High
L32779,0.01,High
L32780,0.13,High
L32781,0.03,High
L32782,0.03,High
L32783,0.08,Medium
L32784,0.01,Medium
L32785,0.13,High
L32786,0.08,High
L32787,0.03,High
L32788,0.13,High
L32789,0.11,High
L32790,0.16,High
L32791,0.1,High
L32792,20.09,Medium
L32793,0.18,High
L32794,0.01,High
L32795,0.1,Low
L32796,0.04,High
L32797,0.04,High
L32798,0.1,Medium
L32799,0.04,High
L32800,0.16,Medium
L32801,0.13,High
L32802,0.18,High
L32803,0.06,High
L32804,0.13,High
L32805,0.07,Medium
L32806,0.07,High
L32807,0.03,High
L32808,0.11,High
L32809,0.08,High
L32810,0.01,High
L32811,0.11,High
L32812,0.1,High
L32813,0.16,High
L32814,0.11,High
L32815,0.1,High
L32816,0.1,High
L32817,0.03,High
L32818,0.16,High
L32819,0.07,High
L32820,0.07,High
L32821,0.1,High
L32822,0.13,Medium
L32823,0.04,High
L32824,0.06,High
L32825,0.18,High
L32826,0.01,High
L32827,0.11,High
L32828,0.08,High
L32829,0.18,High
L32830,0.04,Medium
L32831,0.03,High
L32832,0.06,High
L32833,0.2,High
L32834,0.07,High
L32835,0.1,High
L32836,0.18,High
L32837,0.11,High
L32838,0.04,High
L32839,0.03,High
L32840,0.08,High
L32841,0.08,Medium
L32842,0.01,High
L32843,0.07,Medium
L32844,0.08,High
L32845,0.11,High
L32846,0.1,High
L32847,0.03,Medium
L32848,0.04,High
L32849,0.16,High
L32850,0.03,High
L32851,0.16,High
L32852,0.07,High
L32853,0.16,High
L32854,0.01,High
L32855,0.11,High
L32856,0.16,High
L32857,0.16,High
L32858,0.2,Medium
L32859,0.03,Medium
L32860,0.06,High
L32861,0.04,High
L32862,0.03,High
L32863,0.03,High
L32864,0.06,High
L32865,0.03,High
L32866,0.11,High
L32867,0.11,Medium
L32868,0.18,High
L32869,0.18,Low
L32870,0.1,High
L32871,0.08,High
L32872,0.01,High
L32873,0.11,Medium
L32874,0.04,Low
L32875,0.18,High
L32876,0.01,High
L32877,0.13,High
L32878,0.01,Medium
L32879,0.06,High
L32880,0.16,High
L32881,0.04,High
L32882,0.03,High
L32883,0.04,Medium
L32884,0.08,High
L32885,0.13,High
L32886,0.03,High
L32887,0.04,High
L32888,0.04,High
L32889,0.01,High
L32890,0.08,High
L32891,0.16,Medium
L32892,0.16,High
L32893,0.11,Low
L32894,0.1,High
L32895,0.06,High
L32896,0.11,High
L32897,0.08,High
L32898,0.08,High
L32899,0.01,High
L32900,0.03,Medium
L32901,0.1,Low
L32902,0.13,High
L32903,0.04,High
L32904,0.1,Medium
L32905,0.03,High
L32906,0.13,High
L32907,0.16,High
L32908,0.01,High
L32909,0.07,High
L32910,0.16,High
L32911,0.04,High
L32912,0.03,Medium
L32913,0.1,High
L32914,0.13,Low
L32915,0.18,High
L32916,0.13,Medium
L32917,0.1,High
L32918,0.11,High
L32919,0.16,High
L32920,0.03,High
L32921,0.03,High
L32922,0.16,High
L32923,0.11,High
L32924,0.13,Medium
L32925,0.11,High
L32926,0.1,Low
L32927,0.18,High
L32928,0.16,High
L32929,0.11,Medium
L32930,0.1,High
L32931,0.04,High
L32932,0.1,High
L32933,0.08,High
L32934,0.03,High
L32935,0.18,High
L32936,0.04,High
L32937,0.18,High
L32938,0.03,High
L32939,0.07,High
L32940,0.1,High
L32941,0.04,High
L32942,0.07,High
L32943,0.16,High
L32944,0.04,High
L32945,0.03,High
L32946,0.07,High
L32947,0.01,High
L32948,0.16,Medium
L32949,0.06,Medium
L32950,0.07,High
L32951,0.04,High
L32952,0.18,High
L32953,0.11,High
L32954,0.18,High
L32955,0.07,High
L32956,0.13,High
L32957,0.08,High
L32958,0.08,Medium
L32959,0.06,High
L32960,0.01,High
L32961,0.1,High
L32962,0.04,High
L32963,0.18,High
L32964,0.18,High
L32965,0.08,High
L32966,0.08,High
L32967,0.16,Medium
L32968,0.1,Low
L32969,0.01,High
L32970,0.03,High
L32971,0.08,High
L32972,0.01,Medium
L32973,0.1,High
L32974,0.13,High
L32975,0.18,High
L32976,0.16,High
L32977,0.01,Medium
L32978,0.16,High
L32979,0.01,High
L32980,0.18,High
L32981,0.2,High
L32982,0.03,High
L32983,0.03,High
L32984,0.1,Low
L32985,0.11,Medium
L32986,0.11,High
L32987,0.06,High
L32988,0.2,High
L32989,0.01,High
L32990,0.06,High
L32991,0.07,High
L32992,0.1,High
L32993,0.11,High
L32994,0.18,High
L32995,0.01,High
L32996,0.04,High
L32997,0.01,High
L32998,0.04,High
L32999,0.06,High
L33000,0.08,High
L33001,0.04,Medium
L33002,0.08,High
L33003,0.16,Medium
L33004,0.16,High
L33005,0.07,Medium
L33006,0.08,High
L33007,0.08,High
L33008,0.04,High
L33009,0.18,High
L33010,0.13,High
L33011,0.06,High
L33012,0.11,High
L33013,0.01,High
L33014,0.11,High
L33015,0.07,High
L33016,0.11,High
L33017,0.18,High
L33018,0.04,High
L33019,0.07,High
L33020,0.18,High
L33021,0.01,High
L33022,0.13,High
L33023,0.11,Medium
L33024,0.13,High
L33025,0.08,High
L33026,0.06,High
L33027,0.03,High
L33028,0.18,High
L33029,0.03,High
L33030,0.13,High
L33031,0.01,High
L33032,0.07,High
L33033,0.01,High
L33034,0.06,High
L33035,0.07,Medium
L33036,0.13,High
L33037,0.16,Medium
L33038,0.18,High
L33039,0.18,Medium
L33040,0.01,High
L33041,0.04,High
L33042,0.04,High
L33043,0.08,High
L33044,0.16,Low
L33045,0.18,High
L33046,0.01,High
L33047,0.1,High
L33048,0.11,High
L33049,0.13,Medium
L33050,0.01,High
L33051,0.01,High
L33052,0.08,High
L33053,0.07,High
L33054,0.16,High
L33055,0.03,High
L33056,0.16,High
L33057,0.11,High
L33058,0.04,High
L33059,0.04,High
L33060,0.06,High
L33061,0.03,Medium
L33062,0.07,Medium
L33063,0.08,High
L33064,0.11,High
L33065,0.08,High
L33066,0.11,High
L33067,0.03,High
L33068,0.08,High
L33069,0.16,High
L33070,0.08,High
L33071,0.06,High
L33072,0.13,High
L33073,0.04,High
L33074,0.16,High
L33075,0.01,High
L33076,0.08,High
L33077,0.01,High
L33078,0.16,High
L33079,0.07,Medium
L33080,0.07,Medium
L33081,0.13,Medium
L33082,0.18,High
L33083,0.07,High
L33084,0.11,Medium
L33085,0.07,High
L33086,0.13,High
L33087,0.1,High
L33088,0.04,High
L33089,0.04,High
L33090,0.13,High
L33091,0.08,High
L33092,0.07,High
L33093,0.13,High
L33094,0.11,High
L33095,0.13,Medium
L33096,0.06,High
L33097,0.03,High
L33098,0.03,High
L33099,0.18,Medium
L33100,0.01,Medium
L33101,0.18,High
L33102,0.18,High
L33103,0.06,Medium
L33104,0.08,High
L33105,0.1,Medium
L33106,0.11,Medium
L33107,0.1,High
L33108,0.04,High
L33109,0.06,High
L33110,0.16,High
L33111,0.16,Medium
L33112,0.04,High
L33113,0.07,High
L33114,0.08,High
L33115,0.18,High
L33116,0.08,High
L33117,0.13,High
L33118,0.01,High
L33119,0.03,Medium
L33120,0.08,High
L33121,0.01,High
L33122,0.1,High
L33123,0.07,High
L33124,0.03,High
L33125,0.1,High
L33126,0.07,High
L33127,0.11,High
L33128,0.07,High
L33129,0.11,High
L33130,0.03,Medium
L33131,0.11,High
L33132,0.03,High
L33133,0.03,High
L33134,0.06,High
L33135,0.16,High
L33136,0.1,High
L33137,0.13,High
L33138,0.1,High
L33139,0.18,High
L33140,0.08,High
L33141,0.04,High
L33142,0.13,Medium
L33143,0.07,High
L33144,0.1,High
L33145,0.03,High
L33146,0.04,High
L33147,0.06,High
L33148,0.07,High
L33149,0.16,High
L33150,0.13,High
L33151,0.16,High
L33152,0.11,High
L33153,0.1,High
L33154,0.16,Low
L33155,0.04,Medium
L33156,0.03,High
L33157,0.2,High
L33158,0.08,High
L33159,0.18,High
L33160,0.18,High
L33161,0.07,Medium
L33162,0.11,High
L33163,0.1,Low
L33164,0.03,High
L33165,0.06,High
L33166,0.08,High
L33167,0.13,High
L33168,0.07,High
L33169,0.2,Medium
L33170,0.13,Low
L33171,0.16,High
L33172,0.16,Medium
L33173,0.08,High
L33174,0.16,High
L33175,0.06,High
L33176,0.1,High
L33177,0.13,Low
L33178,0.16,Medium
L33179,0.18,Medium
L33180,0.13,High
L33181,0.08,High
L33182,0.01,High
L33183,0.18,High
L33184,0.03,Medium
L33185,0.08,High
L33186,0.03,High
L33187,0.13,High
L33188,0.04,High
L33189,0.04,High
L33190,0.18,Medium
L33191,0.07,High
L33192,0.07,High
L33193,0.06,High
L33194,0.11,High
L33195,0.16,High
L33196,0.01,High
L33197,0.1,High
L33198,0.13,High
L33199,0.11,High
L33200,0.03,High
L33201,0.07,High
L33202,0.13,High
L33203,0.08,Medium
L33204,0.01,High
L33205,0.07,Medium
L33206,0.11,Medium
L33207,0.13,High
L33208,0.16,Medium
L33209,0.08,High
L33210,0.03,High
L33211,0.07,High
L33212,0.07,Medium
L33213,0.03,High
L33214,0.03,High
L33215,0.07,High
L33216,0.1,High
L33217,0.16,High
L33218,0.2,High
L33219,0.04,High
L33220,0.1,High
L33221,0.06,High
L33222,0.1,High
L33223,0.08,High
L33224,0.11,High
L33225,0.11,High
L33226,0.03,High
L33227,0.11,High
L33228,0.18,High
L33229,0.16,High
L33230,0.13,Low
L33231,0.03,High
L33232,0.13,High
L33233,0.1,High
L33234,0.01,High
L33235,0.04,High
L33236,0.03,High
L33237,0.11,High
L33238,0.03,High
L33239,0.16,High
L33240,0.18,High
L33241,0.04,High
L33242,0.13,High
L33243,0.08,High
L33244,0.13,High
L33245,0.16,High
L33246,0.1,High
L33247,0.13,Medium
L33248,165.39,High
L33249,0.18,High
L33250,0.03,High
L33251,0.11,High
L33252,0.03,High
L33253,0.03,High
L33254,0.13,High
L33255,0.04,High
L33256,0.18,High
L33257,0.18,Medium
L33258,0.04,High
L33259,0.01,High
L33260,0.08,High
L33261,0.03,High
L33262,0.08,Medium
L33263,0.08,High
L33264,0.08,High
L33265,0.13,High
L33266,0.07,Medium
L33267,0.18,Medium
L33268,0.18,Medium
L33269,0.06,High
L33270,0.13,High
L33271,0.11,High
L33272,0.08,High
L33273,0.04,High
L33274,0.04,High
L33275,0.01,High
L33276,0.01,High
L33277,0.07,High
L33278,0.16,Low
L33279,0.13,Low
L33280,0.11,High
L33281,0.13,Medium
L33282,0.11,High
L33283,0.18,Medium
L33284,0.06,High
L33285,0.13,High
L33286,0.03,High
L33287,0.04,Medium
L33288,0.08,High
L33289,0.16,High
L33290,0.07,High
L33291,0.08,Medium
L33292,0.11,Medium
L33293,0.11,High
L33294,0.11,High
L33295,0.16,High
L33296,0.07,High
L33297,0.06,High
L33298,0.08,High
L33299,0.07,High
L33300,0.03,Medium
L33301,0.13,High
L33302,0.1,High
L33303,0.04,Medium
L33304,0.04,High
L33305,0.13,High
L33306,0.07,High
L33307,0.13,High
L33308,0.04,High
L33309,0.13,High
L33310,0.13,High
L33311,0.04,High
L33312,0.13,High
L33313,0.18,High
L33314,0.18,High
L33315,0.11,High
L33316,0.18,Medium
L33317,0.1,Medium
L33318,0.01,High
L33319,0.18,High
L33320,0.11,High
L33321,0.16,Medium
L33322,0.13,High
L33323,0.08,High
L33324,0.16,High
L33325,0.08,High
L33326,0.01,High
L33327,0.07,Medium
L33328,0.07,High
L33329,0.07,Medium
L33330,0.18,High
L33331,0.1,High
L33332,0.11,High
L33333,0.16,Medium
L33334,0.06,High
L33335,0.03,High
L33336,0.07,Medium
L33337,0.1,High
L33338,0.13,Medium
L33339,0.06,High
L33340,0.07,High
L33341,0.16,Medium
L33342,0.03,High
L33343,0.13,High
L33344,0.08,High
L33345,0.07,High
L33346,0.07,Medium
L33347,0.08,High
L33348,0.03,High
L33349,0.01,High
L33350,0.16,High
L33351,0.03,High
L33352,0.11,High
L33353,0.1,High
L33354,0.08,High
L33355,0.13,High
L33356,0.16,Medium
L33357,0.03,High
L33358,0.06,High
L33359,0.03,Medium
L33360,0.1,High
L33361,0.01,High
L33362,0.06,High
L33363,0.01,High
L33364,0.08,High
L33365,0.18,Low
L33366,0.04,High
L33367,0.03,High
L33368,0.06,High
L33369,0.11,High
L33370,0.18,High
L33371,0.01,High
L33372,0.13,High
L33373,0.07,High
L33374,0.16,High
L33375,0.03,High
L33376,0.1,High
L33377,0.04,High
L33378,0.18,High
L33379,0.11,High
L33380,0.2,High
L33381,0.04,High
L33382,0.07,High
L33383,0.04,High
L33384,0.13,High
L33385,0.08,High
L33386,0.03,High
L33387,0.04,High
L33388,0.13,High
L33389,0.13,High
L33390,0.01,High
L33391,0.08,High
L33392,0.01,High
L33393,0.11,Low
L33394,0.13,High
L33395,0.03,Medium
L33396,0.11,High
L33397,0.11,High
L33398,0.03,Medium
L33399,0.08,High
L33400,0.08,Medium
L33401,0.06,High
L33402,0.16,High
L33403,0.13,High
L33404,0.06,High
L33405,0.16,Medium
L33406,0.08,High
L33407,0.13,High
L33408,0.1,High
L33409,0.11,High
L33410,0.16,High
L33411,0.07,High
L33412,0.06,High
L33413,0.13,High
L33414,0.04,High
L33415,0.03,High
L33416,0.06,High
L33417,0.03,High
L33418,0.13,High
L33419,0.16,Medium
L33420,0.04,High
L33421,0.18,Medium
L33422,0.18,High
L33423,0.07,High
L33424,0.11,High
L33425,0.13,High
L33426,0.16,High
L33427,0.07,High
L33428,0.06,High
L33429,0.18,Medium
L33430,0.03,High
L33431,0.11,High
L33432,0.03,High
L33433,0.11,High
L33434,0.18,High
L33435,0.06,High
L33436,0.03,High
L33437,0.01,High
L33438,0.18,High
L33439,0.13,Medium
L33440,0.1,High
L33441,0.01,High
L33442,0.11,Low
L33443,0.07,Medium
L33444,0.07,High
L33445,0.18,High
L33446,0.07,High
L33447,0.04,High
L33448,0.06,High
L33449,0.16,High
L33450,0.04,High
L33451,0.13,High
L33452,0.04,High
L33453,0.04,High
L33454,0.03,Medium
L33455,0.03,High
L33456,0.13,High
L33457,0.03,High
L33458,0.01,High
L33459,0.1,High
L33460,0.11,Medium
L33461,0.1,High
L33462,0.11,Medium
L33463,0.01,High
L33464,0.08,High
L33465,0.06,High
L33466,0.08,High
L33467,0.18,High
L33468,0.1,Low
L33469,0.06,High
L33470,0.03,High
L33471,0.06,Medium
L33472,0.13,Medium
L33473,0.16,High
L33474,0.13,High
L33475,0.2,Medium
L33476,0.08,High
L33477,0.01,High
L33478,0.16,High
L33479,0.08,High
L33480,0.04,High
L33481,0.16,High
L33482,0.1,High
L33483,0.03,High
L33484,0.03,High
L33485,0.01,Medium
L33486,0.11,High
L33487,0.04,High
L33488,0.16,High
L33489,0.16,Low
L33490,0.1,High
L33491,0.01,High
L33492,0.08,Medium
L33493,0.04,High
L33494,0.06,Medium
L33495,0.01,High
L33496,0.06,High
L33497,0.16,Low
L33498,0.18,High
L33499,0.13,High
L33500,0.07,High
L33501,0.01,High
L33502,0.18,Low
L33503,0.03,Low
L33504,0.03,High
L33505,0.03,High
L33506,0.04,High
L33507,0.1,High
L33508,0.03,High
L33509,0.01,High
L33510,0.03,High
L33511,0.13,High
L33512,0.08,Medium
L33513,0.04,High
L33514,0.08,High
