Location_ID,Distance,Priority,Assigned_Agent
L29878,0.16,Medium,Agent_A
L30017,0.16,Medium,Agent_B
L30031,0.16,Medium,Agent_C
L30112,0.16,Medium,Agent_A
L30163,0.16,Medium,Agent_B
L30214,0.16,Medium,Agent_C
L30233,0.16,Medium,Agent_A
L30237,0.16,Medium,Agent_B
L30323,0.16,Medium,Agent_C
L30345,0.16,Medium,Agent_A
L30355,0.16,Medium,Agent_B
L30412,0.16,Medium,Agent_C
L30521,0.16,Medium,Agent_A
L30542,0.16,Medium,Agent_B
L30565,0.16,Medium,Agent_C
L30566,0.16,Medium,Agent_A
L30710,0.16,Medium,Agent_B
L30713,0.16,Medium,Agent_C
L30877,0.16,Medium,Agent_A
L31001,0.16,Medium,Agent_B
L31109,0.16,Medium,Agent_C
L31224,0.16,Medium,Agent_A
L31230,0.16,Medium,Agent_B
L31318,0.16,Medium,Agent_C
L31410,0.16,Medium,Agent_A
L31478,0.16,Medium,Agent_B
L31521,0.16,Medium,Agent_C
L31663,0.16,Medium,Agent_A
L31699,0.16,Medium,Agent_B
L31701,0.16,Medium,Agent_C
L31976,0.16,Medium,Agent_A
L31992,0.16,Medium,Agent_B
L31997,0.16,Medium,Agent_C
L32093,0.16,Medium,Agent_A
L32095,0.16,Medium,Agent_B
L32107,0.16,Medium,Agent_C
L32127,0.16,Medium,Agent_A
L32162,0.16,Medium,Agent_B
L32272,0.16,Medium,Agent_C
L32293,0.16,Medium,Agent_A
L32303,0.16,Medium,Agent_B
L32318,0.16,Medium,Agent_C
L32800,0.16,Medium,Agent_A
L32891,0.16,Medium,Agent_B
L32948,0.16,Medium,Agent_C
L32967,0.16,Medium,Agent_A
L33003,0.16,Medium,Agent_B
L33037,0.16,Medium,Agent_C
L33111,0.16,Medium,Agent_A
L33172,0.16,Medium,Agent_B
L33178,0.16,Medium,Agent_C
L33208,0.16,Medium,Agent_A
L33321,0.16,Medium,Agent_B
L33333,0.16,Medium,Agent_C
L33341,0.16,Medium,Agent_A
L33356,0.16,Medium,Agent_B
L33405,0.16,Medium,Agent_C
L33419,0.16,Medium,Agent_A
L33597,0.16,Medium,Agent_B
L33749,0.16,Medium,Agent_C
L33945,0.16,Medium,Agent_A
L33952,0.16,Medium,Agent_B
L33975,0.16,Medium,Agent_C
L34273,0.16,Medium,Agent_A
L34280,0.16,Medium,Agent_B
L34312,0.16,Medium,Agent_C
L34374,0.16,Medium,Agent_A
L34502,0.16,Medium,Agent_B
L34531,0.16,Medium,Agent_C
L34562,0.16,Medium,Agent_A
L34565,0.16,Medium,Agent_B
L34571,0.16,Medium,Agent_C
L34592,0.16,Medium,Agent_A
L34729,0.16,Medium,Agent_B
L34764,0.16,Medium,Agent_C
L34768,0.16,Medium,Agent_A
L34793,0.16,Medium,Agent_B
L34850,0.16,Medium,Agent_C
L34883,0.16,Medium,Agent_A
L34938,0.16,Medium,Agent_B
L35055,0.16,Medium,Agent_C
L35108,0.16,Medium,Agent_A
L35187,0.16,Medium,Agent_B
L35210,0.16,Medium,Agent_C
L35413,0.16,Medium,Agent_A
L35520,0.16,Medium,Agent_B
L35566,0.16,Medium,Agent_C
L35585,0.16,Medium,Agent_A
L35694,0.16,Medium,Agent_B
L35761,0.16,Medium,Agent_C
L35801,0.16,Medium,Agent_A
L35903,0.16,Medium,Agent_B
L36050,0.16,Medium,Agent_C
L36093,0.16,Medium,Agent_A
L36273,0.16,Medium,Agent_B
L36414,0.16,Medium,Agent_C
L36430,0.16,Medium,Agent_A
L36566,0.16,Medium,Agent_B
L36640,0.16,Medium,Agent_C
L36731,0.16,Medium,Agent_A
L36754,0.16,Medium,Agent_B
L36765,0.16,Medium,Agent_C
L36770,0.16,Medium,Agent_A
L36781,0.16,Medium,Agent_B
L36790,0.16,Medium,Agent_C
L36809,0.16,Medium,Agent_A
L36937,0.16,Medium,Agent_B
L37046,0.16,Medium,Agent_C
L37050,0.16,Medium,Agent_A
L37059,0.16,Medium,Agent_B
L37088,0.16,Medium,Agent_C
L37129,0.16,Medium,Agent_A
L37147,0.16,Medium,Agent_B
L37219,0.16,Medium,Agent_C
L37362,0.16,Medium,Agent_A
L37468,0.16,Medium,Agent_B
L37483,0.16,Medium,Agent_C
L37636,0.16,Medium,Agent_A
L37674,0.16,Medium,Agent_B
L37690,0.16,Medium,Agent_C
L37711,0.16,Medium,Agent_A
L37717,0.16,Medium,Agent_B
L37804,0.16,Medium,Agent_C
L37866,0.16,Medium,Agent_A
L37885,0.16,Medium,Agent_B
L37994,0.16,Medium,Agent_C
L38071,0.16,Medium,Agent_A
L38095,0.16,Medium,Agent_B
L38153,0.16,Medium,Agent_C
L38156,0.16,Medium,Agent_A
L38253,0.16,Medium,Agent_B
L38270,0.16,Medium,Agent_C
L38359,0.16,Medium,Agent_A
L38457,0.16,Medium,Agent_B
L38591,0.16,Medium,Agent_C
L38812,0.16,Medium,Agent_A
L38884,0.16,Medium,Agent_B
L38978,0.16,Medium,Agent_C
L39097,0.16,Medium,Agent_A
L39108,0.16,Medium,Agent_B
L39120,0.16,Medium,Agent_C
L39199,0.16,Medium,Agent_A
L39357,0.16,Medium,Agent_B
L39611,0.16,Medium,Agent_C
L39623,0.16,Medium,Agent_A
L39627,0.16,Medium,Agent_B
L39985,0.16,Medium,Agent_C
L40234,0.16,Medium,Agent_A
L40235,0.16,Medium,Agent_B
L40375,0.16,Medium,Agent_C
L40382,0.16,Medium,Agent_A
L40538,0.16,Medium,Agent_B
L40544,0.16,Medium,Agent_C
L40689,0.16,Medium,Agent_A
L40931,0.16,Medium,Agent_B
L40951,0.16,Medium,Agent_C
L41141,0.16,Medium,Agent_A
L41147,0.16,Medium,Agent_B
L41221,0.16,Medium,Agent_C
L41259,0.16,Medium,Agent_A
L41480,0.16,Medium,Agent_B
L41613,0.16,Medium,Agent_C
L41744,0.16,Medium,Agent_A
L41745,0.16,Medium,Agent_B
L41784,0.16,Medium,Agent_C
L41928,0.16,Medium,Agent_A
L42094,0.16,Medium,Agent_B
L42179,0.16,Medium,Agent_C
L42191,0.16,Medium,Agent_A
L42218,0.16,Medium,Agent_B
L42368,0.16,Medium,Agent_C
L42375,0.16,Medium,Agent_A
L42413,0.16,Medium,Agent_B
L42419,0.16,Medium,Agent_C
L42427,0.16,Medium,Agent_A
L42441,0.16,Medium,Agent_B
L42446,0.16,Medium,Agent_C
L42483,0.16,Medium,Agent_A
L42556,0.16,Medium,Agent_B
L42591,0.16,Medium,Agent_C
L42641,0.16,Medium,Agent_A
L42773,0.16,Medium,Agent_B
L42855,0.16,Medium,Agent_C
L42881,0.16,Medium,Agent_A
L42925,0.16,Medium,Agent_B
L42933,0.16,Medium,Agent_C
L42948,0.16,Medium,Agent_A
L43099,0.16,Medium,Agent_B
L43148,0.16,Medium,Agent_C
L43176,0.16,Medium,Agent_A
L43220,0.16,Medium,Agent_B
L43251,0.16,Medium,Agent_C
L43454,0.16,Medium,Agent_A
L43518,0.16,Medium,Agent_B
L43551,0.16,Medium,Agent_C
L43585,0.16,Medium,Agent_A
L43680,0.16,Medium,Agent_B
L23,0.18,Medium,Agent_C
L106,0.18,Medium,Agent_A
L108,0.18,Medium,Agent_B
L210,0.18,Medium,Agent_C
L276,0.18,Medium,Agent_A
L287,0.18,Medium,Agent_B
L511,0.18,Medium,Agent_C
L536,0.18,Medium,Agent_A
L601,0.18,Medium,Agent_B
L628,0.18,Medium,Agent_C
L742,0.18,Medium,Agent_A
L919,0.18,Medium,Agent_B
L941,0.18,Medium,Agent_C
L1077,0.18,Medium,Agent_A
L1139,0.18,Medium,Agent_B
L1223,0.18,Medium,Agent_C
L1247,0.18,Medium,Agent_A
L1385,0.18,Medium,Agent_B
L1436,0.18,Medium,Agent_C
L1672,0.18,Medium,Agent_A
L1869,0.18,Medium,Agent_B
L1936,0.18,Medium,Agent_C
L1988,0.18,Medium,Agent_A
L2001,0.18,Medium,Agent_B
L2064,0.18,Medium,Agent_C
L2103,0.18,Medium,Agent_A
L2138,0.18,Medium,Agent_B
L2214,0.18,Medium,Agent_C
L2224,0.18,Medium,Agent_A
L2295,0.18,Medium,Agent_B
L2302,0.18,Medium,Agent_C
L2396,0.18,Medium,Agent_A
L2401,0.18,Medium,Agent_B
L2415,0.18,Medium,Agent_C
L2581,0.18,Medium,Agent_A
L2655,0.18,Medium,Agent_B
L2692,0.18,Medium,Agent_C
L2891,0.18,Medium,Agent_A
L2929,0.18,Medium,Agent_B
L3159,0.18,Medium,Agent_C
L3172,0.18,Medium,Agent_A
L3229,0.18,Medium,Agent_B
L3245,0.18,Medium,Agent_C
L3267,0.18,Medium,Agent_A
L3327,0.18,Medium,Agent_B
L3364,0.18,Medium,Agent_C
L3384,0.18,Medium,Agent_A
L3436,0.18,Medium,Agent_B
L3532,0.18,Medium,Agent_C
L3663,0.18,Medium,Agent_A
L3680,0.18,Medium,Agent_B
L3707,0.18,Medium,Agent_C
L3779,0.18,Medium,Agent_A
L3953,0.18,Medium,Agent_B
L3955,0.18,Medium,Agent_C
L3979,0.18,Medium,Agent_A
L4022,0.18,Medium,Agent_B
L4043,0.18,Medium,Agent_C
L4063,0.18,Medium,Agent_A
L4125,0.18,Medium,Agent_B
L4185,0.18,Medium,Agent_C
L4456,0.18,Medium,Agent_A
L4494,0.18,Medium,Agent_B
L4521,0.18,Medium,Agent_C
L4585,0.18,Medium,Agent_A
L4744,0.18,Medium,Agent_B
L4745,0.18,Medium,Agent_C
L4889,0.18,Medium,Agent_A
L4987,0.18,Medium,Agent_B
L5017,0.18,Medium,Agent_C
L5170,0.18,Medium,Agent_A
L5193,0.18,Medium,Agent_B
L5214,0.18,Medium,Agent_C
L5226,0.18,Medium,Agent_A
L5264,0.18,Medium,Agent_B
L5280,0.18,Medium,Agent_C
L5384,0.18,Medium,Agent_A
L5422,0.18,Medium,Agent_B
L5438,0.18,Medium,Agent_C
L5524,0.18,Medium,Agent_A
L5564,0.18,Medium,Agent_B
L5626,0.18,Medium,Agent_C
L5631,0.18,Medium,Agent_A
L5765,0.18,Medium,Agent_B
L5979,0.18,Medium,Agent_C
L5997,0.18,Medium,Agent_A
L6010,0.18,Medium,Agent_B
L6183,0.18,Medium,Agent_C
L6398,0.18,Medium,Agent_A
L6523,0.18,Medium,Agent_B
L6566,0.18,Medium,Agent_C
L6749,0.18,Medium,Agent_A
L6753,0.18,Medium,Agent_B
L6788,0.18,Medium,Agent_C
L6847,0.18,Medium,Agent_A
L6949,0.18,Medium,Agent_B
L6980,0.18,Medium,Agent_C
L7344,0.18,Medium,Agent_A
L7370,0.18,Medium,Agent_B
L7432,0.18,Medium,Agent_C
L7493,0.18,Medium,Agent_A
L7527,0.18,Medium,Agent_B
L7728,0.18,Medium,Agent_C
L7745,0.18,Medium,Agent_A
L7780,0.18,Medium,Agent_B
L7832,0.18,Medium,Agent_C
L7834,0.18,Medium,Agent_A
L7914,0.18,Medium,Agent_B
L7978,0.18,Medium,Agent_C
L8087,0.18,Medium,Agent_A
L8124,0.18,Medium,Agent_B
L8417,0.18,Medium,Agent_C
L8445,0.18,Medium,Agent_A
L8500,0.18,Medium,Agent_B
L8595,0.18,Medium,Agent_C
L8611,0.18,Medium,Agent_A
L8676,0.18,Medium,Agent_B
L8692,0.18,Medium,Agent_C
L8693,0.18,Medium,Agent_A
L8698,0.18,Medium,Agent_B
L8715,0.18,Medium,Agent_C
L8755,0.18,Medium,Agent_A
L8758,0.18,Medium,Agent_B
L8805,0.18,Medium,Agent_C
L8835,0.18,Medium,Agent_A
L8905,0.18,Medium,Agent_B
L8914,0.18,Medium,Agent_C
L9023,0.18,Medium,Agent_A
L9024,0.18,Medium,Agent_B
L9093,0.18,Medium,Agent_C
L9216,0.18,Medium,Agent_A
L9234,0.18,Medium,Agent_B
L9500,0.18,Medium,Agent_C
L9520,0.18,Medium,Agent_A
L9535,0.18,Medium,Agent_B
L9634,0.18,Medium,Agent_C
L9706,0.18,Medium,Agent_A
L9734,0.18,Medium,Agent_B
L9800,0.18,Medium,Agent_C
L9886,0.18,Medium,Agent_A
L10091,0.18,Medium,Agent_B
L10101,0.18,Medium,Agent_C
L10148,0.18,Medium,Agent_A
L10208,0.18,Medium,Agent_B
L10216,0.18,Medium,Agent_C
L10283,0.18,Medium,Agent_A
L10336,0.18,Medium,Agent_B
L10409,0.18,Medium,Agent_C
L10483,0.18,Medium,Agent_A
L10508,0.18,Medium,Agent_B
L10523,0.18,Medium,Agent_C
L10524,0.18,Medium,Agent_A
L10597,0.18,Medium,Agent_B
L10599,0.18,Medium,Agent_C
L11234,0.18,Medium,Agent_A
L11251,0.18,Medium,Agent_B
L11289,0.18,Medium,Agent_C
L11331,0.18,Medium,Agent_A
L11461,0.18,Medium,Agent_B
L11481,0.18,Medium,Agent_C
L11516,0.18,Medium,Agent_A
L11679,0.18,Medium,Agent_B
L11756,0.18,Medium,Agent_C
L11790,0.18,Medium,Agent_A
L11797,0.18,Medium,Agent_B
L11988,0.18,Medium,Agent_C
L12203,0.18,Medium,Agent_A
L12231,0.18,Medium,Agent_B
L12270,0.18,Medium,Agent_C
L12554,0.18,Medium,Agent_A
L12674,0.18,Medium,Agent_B
L12706,0.18,Medium,Agent_C
L12733,0.18,Medium,Agent_A
L12772,0.18,Medium,Agent_B
L12878,0.18,Medium,Agent_C
L12890,0.18,Medium,Agent_A
L12979,0.18,Medium,Agent_B
L12982,0.18,Medium,Agent_C
L13026,0.18,Medium,Agent_A
L13034,0.18,Medium,Agent_B
L13057,0.18,Medium,Agent_C
L13119,0.18,Medium,Agent_A
L13127,0.18,Medium,Agent_B
L13167,0.18,Medium,Agent_C
L13186,0.18,Medium,Agent_A
L13273,0.18,Medium,Agent_B
L13359,0.18,Medium,Agent_C
L13405,0.18,Medium,Agent_A
L13445,0.18,Medium,Agent_B
L13446,0.18,Medium,Agent_C
L13469,0.18,Medium,Agent_A
L13470,0.18,Medium,Agent_B
L13495,0.18,Medium,Agent_C
L13534,0.18,Medium,Agent_A
L13585,0.18,Medium,Agent_B
L13812,0.18,Medium,Agent_C
L13931,0.18,Medium,Agent_A
L13999,0.18,Medium,Agent_B
L14015,0.18,Medium,Agent_C
L14024,0.18,Medium,Agent_A
L14145,0.18,Medium,Agent_B
L14167,0.18,Medium,Agent_C
L14185,0.18,Medium,Agent_A
L14276,0.18,Medium,Agent_B
L14278,0.18,Medium,Agent_C
L14481,0.18,Medium,Agent_A
L14484,0.18,Medium,Agent_B
L14506,0.18,Medium,Agent_C
L14535,0.18,Medium,Agent_A
L14553,0.18,Medium,Agent_B
L14567,0.18,Medium,Agent_C
L14596,0.18,Medium,Agent_A
L14600,0.18,Medium,Agent_B
L14701,0.18,Medium,Agent_C
L14783,0.18,Medium,Agent_A
L14786,0.18,Medium,Agent_B
L15221,0.18,Medium,Agent_C
L15276,0.18,Medium,Agent_A
L15399,0.18,Medium,Agent_B
L15499,0.18,Medium,Agent_C
L15511,0.18,Medium,Agent_A
L15536,0.18,Medium,Agent_B
L15621,0.18,Medium,Agent_C
L15778,0.18,Medium,Agent_A
L15856,0.18,Medium,Agent_B
L15890,0.18,Medium,Agent_C
L15902,0.18,Medium,Agent_A
L16248,0.18,Medium,Agent_B
L16393,0.18,Medium,Agent_C
L16401,0.18,Medium,Agent_A
L16404,0.18,Medium,Agent_B
L16405,0.18,Medium,Agent_C
L16438,0.18,Medium,Agent_A
L16457,0.18,Medium,Agent_B
L16476,0.18,Medium,Agent_C
L16532,0.18,Medium,Agent_A
L16553,0.18,Medium,Agent_B
L16623,0.18,Medium,Agent_C
L16742,0.18,Medium,Agent_A
L16817,0.18,Medium,Agent_B
L16881,0.18,Medium,Agent_C
L16931,0.18,Medium,Agent_A
L16959,0.18,Medium,Agent_B
L16966,0.18,Medium,Agent_C
L17013,0.18,Medium,Agent_A
L17063,0.18,Medium,Agent_B
L17083,0.18,Medium,Agent_C
L17086,0.18,Medium,Agent_A
L17091,0.18,Medium,Agent_B
L17164,0.18,Medium,Agent_C
L17203,0.18,Medium,Agent_A
L17212,0.18,Medium,Agent_B
L17358,0.18,Medium,Agent_C
L17420,0.18,Medium,Agent_A
L17424,0.18,Medium,Agent_B
L17434,0.18,Medium,Agent_C
L17484,0.18,Medium,Agent_A
L17538,0.18,Medium,Agent_B
L17543,0.18,Medium,Agent_C
L17576,0.18,Medium,Agent_A
L17673,0.18,Medium,Agent_B
L17735,0.18,Medium,Agent_C
L17739,0.18,Medium,Agent_A
L17814,0.18,Medium,Agent_B
L17949,0.18,Medium,Agent_C
L18041,0.18,Medium,Agent_A
L18049,0.18,Medium,Agent_B
L18068,0.18,Medium,Agent_C
L18100,0.18,Medium,Agent_A
L18176,0.18,Medium,Agent_B
L18215,0.18,Medium,Agent_C
L18273,0.18,Medium,Agent_A
L18344,0.18,Medium,Agent_B
L18347,0.18,Medium,Agent_C
L18458,0.18,Medium,Agent_A
L18523,0.18,Medium,Agent_B
L18595,0.18,Medium,Agent_C
L18718,0.18,Medium,Agent_A
L18764,0.18,Medium,Agent_B
L18906,0.18,Medium,Agent_C
L19103,0.18,Medium,Agent_A
L19173,0.18,Medium,Agent_B
L19219,0.18,Medium,Agent_C
L19277,0.18,Medium,Agent_A
L19331,0.18,Medium,Agent_B
L19376,0.18,Medium,Agent_C
L19456,0.18,Medium,Agent_A
L19623,0.18,Medium,Agent_B
L19630,0.18,Medium,Agent_C
L19635,0.18,Medium,Agent_A
L19779,0.18,Medium,Agent_B
L19893,0.18,Medium,Agent_C
L19919,0.18,Medium,Agent_A
L19922,0.18,Medium,Agent_B
L19964,0.18,Medium,Agent_C
L20033,0.18,Medium,Agent_A
L20188,0.18,Medium,Agent_B
L20244,0.18,Medium,Agent_C
L20245,0.18,Medium,Agent_A
L20324,0.18,Medium,Agent_B
L20388,0.18,Medium,Agent_C
L20479,0.18,Medium,Agent_A
L20667,0.18,Medium,Agent_B
L20713,0.18,Medium,Agent_C
L20730,0.18,Medium,Agent_A
L20761,0.18,Medium,Agent_B
L20905,0.18,Medium,Agent_C
L20961,0.18,Medium,Agent_A
L20962,0.18,Medium,Agent_B
L20988,0.18,Medium,Agent_C
L21039,0.18,Medium,Agent_A
L21059,0.18,Medium,Agent_B
L21066,0.18,Medium,Agent_C
L21090,0.18,Medium,Agent_A
L21095,0.18,Medium,Agent_B
L21096,0.18,Medium,Agent_C
L21204,0.18,Medium,Agent_A
L21291,0.18,Medium,Agent_B
L21377,0.18,Medium,Agent_C
L21435,0.18,Medium,Agent_A
L21662,0.18,Medium,Agent_B
L21693,0.18,Medium,Agent_C
L21695,0.18,Medium,Agent_A
L21806,0.18,Medium,Agent_B
L21823,0.18,Medium,Agent_C
L21846,0.18,Medium,Agent_A
L21998,0.18,Medium,Agent_B
L22034,0.18,Medium,Agent_C
L22067,0.18,Medium,Agent_A
L22145,0.18,Medium,Agent_B
L22162,0.18,Medium,Agent_C
L22204,0.18,Medium,Agent_A
L22252,0.18,Medium,Agent_B
L22387,0.18,Medium,Agent_C
L22605,0.18,Medium,Agent_A
L22684,0.18,Medium,Agent_B
L22689,0.18,Medium,Agent_C
L22732,0.18,Medium,Agent_A
L22817,0.18,Medium,Agent_B
L22825,0.18,Medium,Agent_C
L22826,0.18,Medium,Agent_A
L22968,0.18,Medium,Agent_B
L22994,0.18,Medium,Agent_C
L23289,0.18,Medium,Agent_A
L23306,0.18,Medium,Agent_B
L23346,0.18,Medium,Agent_C
L23383,0.18,Medium,Agent_A
L23506,0.18,Medium,Agent_B
L23515,0.18,Medium,Agent_C
L23549,0.18,Medium,Agent_A
L23609,0.18,Medium,Agent_B
L23789,0.18,Medium,Agent_C
L23791,0.18,Medium,Agent_A
L23857,0.18,Medium,Agent_B
L23875,0.18,Medium,Agent_C
L23974,0.18,Medium,Agent_A
L24149,0.18,Medium,Agent_B
L24159,0.18,Medium,Agent_C
L24294,0.18,Medium,Agent_A
L24462,0.18,Medium,Agent_B
L24476,0.18,Medium,Agent_C
L24535,0.18,Medium,Agent_A
L24636,0.18,Medium,Agent_B
L24705,0.18,Medium,Agent_C
L24733,0.18,Medium,Agent_A
L24739,0.18,Medium,Agent_B
L24846,0.18,Medium,Agent_C
L24858,0.18,Medium,Agent_A
L25176,0.18,Medium,Agent_B
L25202,0.18,Medium,Agent_C
L25289,0.18,Medium,Agent_A
L25631,0.18,Medium,Agent_B
L25644,0.18,Medium,Agent_C
L25715,0.18,Medium,Agent_A
L25915,0.18,Medium,Agent_B
L25968,0.18,Medium,Agent_C
L25976,0.18,Medium,Agent_A
L26113,0.18,Medium,Agent_B
L26299,0.18,Medium,Agent_C
L26323,0.18,Medium,Agent_A
L26375,0.18,Medium,Agent_B
L26395,0.18,Medium,Agent_C
L26459,0.18,Medium,Agent_A
L26482,0.18,Medium,Agent_B
L26504,0.18,Medium,Agent_C
L26690,0.18,Medium,Agent_A
L26713,0.18,Medium,Agent_B
L26740,0.18,Medium,Agent_C
L26916,0.18,Medium,Agent_A
L27046,0.18,Medium,Agent_B
L27090,0.18,Medium,Agent_C
L27199,0.18,Medium,Agent_A
L27313,0.18,Medium,Agent_B
L27416,0.18,Medium,Agent_C
L27439,0.18,Medium,Agent_A
L27449,0.18,Medium,Agent_B
L27512,0.18,Medium,Agent_C
L27525,0.18,Medium,Agent_A
L27689,0.18,Medium,Agent_B
L27714,0.18,Medium,Agent_C
L27740,0.18,Medium,Agent_A
L27759,0.18,Medium,Agent_B
L27824,0.18,Medium,Agent_C
L27901,0.18,Medium,Agent_A
L27903,0.18,Medium,Agent_B
L27970,0.18,Medium,Agent_C
L28021,0.18,Medium,Agent_A
L28022,0.18,Medium,Agent_B
L28069,0.18,Medium,Agent_C
L28085,0.18,Medium,Agent_A
L28152,0.18,Medium,Agent_B
L28169,0.18,Medium,Agent_C
L28244,0.18,Medium,Agent_A
L28287,0.18,Medium,Agent_B
L28349,0.18,Medium,Agent_C
L28362,0.18,Medium,Agent_A
L28441,0.18,Medium,Agent_B
L28467,0.18,Medium,Agent_C
L28580,0.18,Medium,Agent_A
L28640,0.18,Medium,Agent_B
L28707,0.18,Medium,Agent_C
L28772,0.18,Medium,Agent_A
L28798,0.18,Medium,Agent_B
L28820,0.18,Medium,Agent_C
L28826,0.18,Medium,Agent_A
L28831,0.18,Medium,Agent_B
L28844,0.18,Medium,Agent_C
L28860,0.18,Medium,Agent_A
L28866,0.18,Medium,Agent_B
L28916,0.18,Medium,Agent_C
L29016,0.18,Medium,Agent_A
L29104,0.18,Medium,Agent_B
L29108,0.18,Medium,Agent_C
L29119,0.18,Medium,Agent_A
L29194,0.18,Medium,Agent_B
L29205,0.18,Medium,Agent_C
L29208,0.18,Medium,Agent_A
L29245,0.18,Medium,Agent_B
L29318,0.18,Medium,Agent_C
L29351,0.18,Medium,Agent_A
L29400,0.18,Medium,Agent_B
L29484,0.18,Medium,Agent_C
L29489,0.18,Medium,Agent_A
L29535,0.18,Medium,Agent_B
L29618,0.18,Medium,Agent_C
L29655,0.18,Medium,Agent_A
L29741,0.18,Medium,Agent_B
L29746,0.18,Medium,Agent_C
L30324,0.18,Medium,Agent_A
L30348,0.18,Medium,Agent_B
L30381,0.18,Medium,Agent_C
L30420,0.18,Medium,Agent_A
L30504,0.18,Medium,Agent_B
L30523,0.18,Medium,Agent_C
L30527,0.18,Medium,Agent_A
L30622,0.18,Medium,Agent_B
L30663,0.18,Medium,Agent_C
L30685,0.18,Medium,Agent_A
L30726,0.18,Medium,Agent_B
L30752,0.18,Medium,Agent_C
L30756,0.18,Medium,Agent_A
L30799,0.18,Medium,Agent_B
L30820,0.18,Medium,Agent_C
L30865,0.18,Medium,Agent_A
L30981,0.18,Medium,Agent_B
L31053,0.18,Medium,Agent_C
L31197,0.18,Medium,Agent_A
L31319,0.18,Medium,Agent_B
L31324,0.18,Medium,Agent_C
L31358,0.18,Medium,Agent_A
L31359,0.18,Medium,Agent_B
L31607,0.18,Medium,Agent_C
L31608,0.18,Medium,Agent_A
L31613,0.18,Medium,Agent_B
L31641,0.18,Medium,Agent_C
L31651,0.18,Medium,Agent_A
L31802,0.18,Medium,Agent_B
L31895,0.18,Medium,Agent_C
L31938,0.18,Medium,Agent_A
L31945,0.18,Medium,Agent_B
L32035,0.18,Medium,Agent_C
L32135,0.18,Medium,Agent_A
L32178,0.18,Medium,Agent_B
L32238,0.18,Medium,Agent_C
L32252,0.18,Medium,Agent_A
L32267,0.18,Medium,Agent_B
L32398,0.18,Medium,Agent_C
L32428,0.18,Medium,Agent_A
L32469,0.18,Medium,Agent_B
L32475,0.18,Medium,Agent_C
L32477,0.18,Medium,Agent_A
L32494,0.18,Medium,Agent_B
L32528,0.18,Medium,Agent_C
L32532,0.18,Medium,Agent_A
L32674,0.18,Medium,Agent_B
L33039,0.18,Medium,Agent_C
L33099,0.18,Medium,Agent_A
L33179,0.18,Medium,Agent_B
L33190,0.18,Medium,Agent_C
L33257,0.18,Medium,Agent_A
L33267,0.18,Medium,Agent_B
L33268,0.18,Medium,Agent_C
L33283,0.18,Medium,Agent_A
L33316,0.18,Medium,Agent_B
L33421,0.18,Medium,Agent_C
L33429,0.18,Medium,Agent_A
L33590,0.18,Medium,Agent_B
L33630,0.18,Medium,Agent_C
L33676,0.18,Medium,Agent_A
L33715,0.18,Medium,Agent_B
L33787,0.18,Medium,Agent_C
L33813,0.18,Medium,Agent_A
L33869,0.18,Medium,Agent_B
L33895,0.18,Medium,Agent_C
L34164,0.18,Medium,Agent_A
L34206,0.18,Medium,Agent_B
L34219,0.18,Medium,Agent_C
L34267,0.18,Medium,Agent_A
L34326,0.18,Medium,Agent_B
L34345,0.18,Medium,Agent_C
L34348,0.18,Medium,Agent_A
L34367,0.18,Medium,Agent_B
L34428,0.18,Medium,Agent_C
L34460,0.18,Medium,Agent_A
L34561,0.18,Medium,Agent_B
L34590,0.18,Medium,Agent_C
L34603,0.18,Medium,Agent_A
L34906,0.18,Medium,Agent_B
L35001,0.18,Medium,Agent_C
L35057,0.18,Medium,Agent_A
L35179,0.18,Medium,Agent_B
L35256,0.18,Medium,Agent_C
L35416,0.18,Medium,Agent_A
L35427,0.18,Medium,Agent_B
L35434,0.18,Medium,Agent_C
L35454,0.18,Medium,Agent_A
L35473,0.18,Medium,Agent_B
L35476,0.18,Medium,Agent_C
L35653,0.18,Medium,Agent_A
L35654,0.18,Medium,Agent_B
L35730,0.18,Medium,Agent_C
L35781,0.18,Medium,Agent_A
L35886,0.18,Medium,Agent_B
L35994,0.18,Medium,Agent_C
L36109,0.18,Medium,Agent_A
L36371,0.18,Medium,Agent_B
L36404,0.18,Medium,Agent_C
L36420,0.18,Medium,Agent_A
L36480,0.18,Medium,Agent_B
L36647,0.18,Medium,Agent_C
L36676,0.18,Medium,Agent_A
L36707,0.18,Medium,Agent_B
L36859,0.18,Medium,Agent_C
L37067,0.18,Medium,Agent_A
L37221,0.18,Medium,Agent_B
L37423,0.18,Medium,Agent_C
L37504,0.18,Medium,Agent_A
L37751,0.18,Medium,Agent_B
L37775,0.18,Medium,Agent_C
L37823,0.18,Medium,Agent_A
L37947,0.18,Medium,Agent_B
L38000,0.18,Medium,Agent_C
L38133,0.18,Medium,Agent_A
L38146,0.18,Medium,Agent_B
L38163,0.18,Medium,Agent_C
L38185,0.18,Medium,Agent_A
L38323,0.18,Medium,Agent_B
L38325,0.18,Medium,Agent_C
L38328,0.18,Medium,Agent_A
L38503,0.18,Medium,Agent_B
L38587,0.18,Medium,Agent_C
L38628,0.18,Medium,Agent_A
L38643,0.18,Medium,Agent_B
L38715,0.18,Medium,Agent_C
L38761,0.18,Medium,Agent_A
L38875,0.18,Medium,Agent_B
L38890,0.18,Medium,Agent_C
L38922,0.18,Medium,Agent_A
L39043,0.18,Medium,Agent_B
L39212,0.18,Medium,Agent_C
